title_id,title_name,title_year
tt9034966,Dastaan-E-Mohabbat: Salim Anarkali,(2018– )
tt8799342,Shut Up Ya Kunal,(2017– )
tt8092674,Sunaina,(2008)
tt8028058,Satrangi Sasural,(2014–2016)
tt8925220,Main Teri Parchhain Hoon,(2008–2009)
tt2383438,The Buddy Project,(2012– )
tt2791276,Chhanchhan,(2013– )
tt4742490,Ek Nayi Ummeed: Roshni,(2015– )
tt3500954,Kehta Hai Dil Jee Le Zara,(2013– )
tt8513096,Aye Zindagi,(I) (2017– )
tt2943834,Bandini,(2009–2011)
tt2570866,Diya Aur Baati Hum,(2011–2017)
tt4165798,Humsafars,(2014– )
tt7266094,Chandrashekhar,(2018)
tt8388138,Sankat Mochan Hanumaan,(2012–2013)
tt0275863,Rendevouz with Simi Garewal,(1997– )
tt8269480,Khan Sisters,(2012–2013)
tt4088150,MahaKumbh,(2014–2015)
tt2552918,Saas Bahu Aur Saazish,(2010– )
tt9615258,Bharat Ki Baat,(2019– )
tt4818586,Tu Mera Hero,(2014– )
tt9002164,BB Ki Vines,(2015– )
tt5753634,Meri Awaaz Hi Pehchaan Hai,(2016– )
tt8959156,Chai sutta chronicles,(2013– )
tt8747458,Mere Angne Mein,(2015–2017)
tt7414430,Banoo Main Teri Dulhann,(2006–2009)
tt6757816,Kya Qusoor Hai Amala Ka?,(2017– )
tt3822486,Farmaan,(1994–1995)
tt8690504,Yeh Vaada Raha,(2015–2017)
tt8888664,Papa by Chance,(2018– )
tt9615168,McDowell's No 1 Soda No 1 Yaari Jam,(2018–2019)
tt1491935,K. Street Pali Hill,(2004–2006)
tt2601566,The Serial,(2012– )
tt3476434,Bani: Ishq Da Kalma,(2013– )
tt4746820,MTV Splitsvilla,(2008– )
tt8983326,Main Maike Chali Jaungi Tum Dekhte Rahiyo,(2018– )
tt1934806,Sasural Simar Ka,(2011–2018)
tt7886656,Tere Sheher Mein,(2015)
tt1661629,Perman,(1967–1968)
tt10152680,Enigma,(II) (2019– )
tt3832054,Junoon,(1994–1998)
tt2263510,Remix,(2004– )
tt7464068,India Calling,(2005–2006)
tt0390685,Betaal Pachisi,(1997–1998)
tt7037318,Office vs. Office,(2017– )
tt9244564,Yeh Pyar Na Hoga Kam,(2009–2010)
tt1486321,Kesar,(2004–2007)
tt5826610,Kashish,(1993– )
tt8339400,Selfie with Bajrangi,(2018– )
tt6953924,Raja Rasoi Aur Anya Kahaniyan,(2014)
tt8787548,Parvarrish - Season 2,(2015–2016)
tt5465430,Cambala Investigation Agency,(2008–2010)
tt8765742,Doli Saja Ke,(2007–2009)
tt2360755,Suvreen Guggal - Topper of the year,(2012– )
tt5583090,Baat Ban Jaaye,(1998–1999)
tt1868744,Kuchh Jhuki Palkein,(2002–2003)
tt0389648,Karamchand,(1985–1988)
tt2315316,Ek Chabi Hai Pados Mein,(2006–2008)
tt5301660,Intezaar,(1989–1991)
tt2424558,Love Marriage Ya Arranged Marriage,(2012– )
tt8192856,Family Time with Kapil Sharma,(2018– )
tt6193550,Beyhadh,(2016– )
tt8435290,Mahima Shani Dev Ki,(2008–2009)
tt2812214,Aahat,(1996–2015)
tt3433534,Dharampatni,(2011–2012)
tt9174276,What the Duck Season 2,(2017)
tt0401952,Kkoi Dil Mein Hai,(2003– )
tt7295314,Air Hostess,(2007–2010)
tt6927446,"Arjun, Prince of Bali",(2014–2017)
tt9637414,Rajaa Betaa,(2019– )
tt4806056,Service Wali Bahu,(2015– )
tt0245666,Stone Boy,(1991– )
tt8470868,Jio Dhan Dhana Dhan,(2018– )
tt2624794,Amita Ka Amit,(2013– )
tt2422936,Kahani Comedy Circus Ki,(2012– )
tt5061356,Gilli Gilli Gappa,(2010–2011)
tt7942094,Kundali,(2000–2001)
tt5700398,Siya Ke Ram,(2015– )
tt9258292,Aangan,(2018– )
tt9553284,Ek Thi Rani Ek Tha Ravan,(2019– )
tt7762954,Meri Durga,(2017– )
tt7398916,YEH HAI INDIA MERI JAAN,(2013)
tt8781432,India's Next Superstars,(2018)
tt5939290,Aadhe Adhoore,(2015– )
tt9454892,Marry Me Stranger,
tt7917574,Comedy Nights Live,(2016)
tt5619208,Thief of Baghdad,(2005–2006)
tt4815190,Fear Files: Har Mod Pe Darr,(2015– )
tt7454420,Virrudh: Har Rishta Ek Kurukshetra,(2007–2008)
tt7678864,"The Voice, India",(2015–2016)
tt4362346,Private Investigator,(2014– )
tt5868064,Neem Ka Ped,(1991–1994)
tt2042294,Special Squad,(2005–2006)
tt3818886,Chamatkar,(1988–1989)
tt7972346,Dilli Wali Thakur Gurls,(2015)
tt5537602,Kashmakash Zindagi Ki,(2006– )
tt4553524,Laut Aao Trisha,(2015– )
tt7463716,Bayttaab Dil Kee Tamanna Hai,(2009–2010)
tt2569310,Aye Dil-e-Nadan,(2009– )
tt7416084,Kahi to Milenge,(2002–2003)
tt7547602,Ek Aastha Aisi Bhee,(2017)
tt5547994,Hare Kanch Ki Chudiya,(2002–2003)
tt3831768,Kehta Hain Dil,(2002–2005)
tt8057476,Laado 2: Veerpur Ki Mardani,(2017– )
tt3257668,Punar Vivah: Ek Nayi Umeed,(2013– )
tt2422932,Comedy Circus,(2012– )
tt9265944,Vish Ya Amrit - Sitara,(2018– )
tt9597734,Gathbandhan,(2019– )
tt6437190,Bin Kuch Kahe,(2017– )
tt7151780,Dhhai Kilo Prem,(2017– )
tt6918112,Adrishya,(2014– )
tt5616570,Aarohan,(1996–1997)
tt2557496,Doosra Keval,(1989–1990)
tt2878784,Emotional Atyachar,(2010– )
tt7827468,Siddhi Vinayak,(2017– )
tt7690340,Ishq Mein Marjawan,(2017– )
tt6531930,Yeh Kahan Aa Gaye Hum,(2015–2016)
tt8710442,Kalash,(2001–2003)
tt8024640,Saat Pheron Ki Hera Pherie,(2018– )
tt8832194,Ek Rishta Saajhedari Ka,(2016–2017)
tt4964452,The Adventures of Tenali Raman,(2003– )
tt7490272,Shrimati Swara Raje Deshmukh Sarvggun Sampanna,(2010)
tt5559614,Kya Hadsaa Kya Haqeeqat,(2002–2004)
tt9425976,Jammin,(2018)
tt8006194,PM Selfiewallie,(2018– )
tt0853071,Kya Hoga Nimmo Ka,(2006– )
tt9866784,Guru Aur Bhole,(2017– )
tt9855966,Salute Siachen,(2017– )
tt8336502,Har Shaakh Pe Ullu Baithaa Hai,(2018– )
tt8273430,Khwaabon Ke Darmiyaan,(2017)
tt3837208,Yug,(1996–1998)
tt7448208,Kanyadaan,(1999–2000)
tt7208692,Yeh Dil Sun Raha Hai,(2014–2015)
tt1491938,Kaahin Kissii Roz,(2001–2004)
tt5266398,MTV Warrior High,(2015– )
tt8649832,Laal ishq,(2018– )
tt3820982,Alvida Darling,(2000– )
tt1971139,Sanjog Se Bani Sangini,(2010–2011)
tt0229911,Mungerilal Ke Haseen Sapne,(1990– )
tt9574944,Cheekh... Ek khauffnaak sach,(2017–2018)
tt0259819,The Zee Horror Show,(1993–1997)
tt8769776,India's Best Cinestars Ki Khoj,(2004–2014)
tt8024610,Tum Aise Hi Rehna,(2015)
tt8377874,Neeli Chatri Waale,(2014–2016)
tt8174112,Kota Toppers,(2015–2016)
tt6627624,Waaris,(2016– )
tt8171788,Silsila Pyaar Ka,(2016)
tt6227092,Devanshi,(2016– )
tt9540218,Townhall,(2018– )
tt9552752,Kanpur Waale Khuranas,(2018– )
tt0389573,Antakshari,(1993– )
tt5029156,Kyun Hota Hai Pyarrr,(2002–2003)
tt8903270,Shree,(2008–2009)
tt7239892,Kuchh Is Tara,(2007–2008)
tt0853074,"Pyaar Ke Do Naam: Ek Radha, Ek Shyaam",(2006– )
tt2992482,Adventures in Odyssey,(I) (1991– )
tt7998150,Har Mard Ka Dard,(2017)
tt6618794,Gangster Newton,(2017– )
tt7781408,Aadat Se Majboor,(2017– )
tt1920431,Sammaan Ek Adhikaar,(2009– )
tt8560810,Tamanna,(2016)
tt8268766,Desi Prem Kahani,(2018)
tt0405543,Detective Karan,(2003– )
tt0989775,Jeena Isi Ka Naam Hai,(2002–2007)
tt1846147,Kareena Kareena,(2004–2005)
tt0398494,Jasoos Vijay,(2003– )
tt4499902,India's Frontier Railways,(2015– )
tt2557484,Dil Dariya,(1988–1989)
tt7416050,Thodi Si Zameen Thoda Sa Aasmaan,(2007)
tt0366041,Karishma: A Miracle of Destiny,(2003– )
tt0798761,Piya Ka Ghar,(2003– )
tt7993406,Saam Daam Dand Bhed,(2017– )
tt7745218,Phulwa,(2011–2012)
tt10042186,Booo: Sabki Phategi,(2019– )
tt7781526,Ayushman Bhava,(2017)
tt2592792,Hongey Judaa Na Hum,(2012– )
tt8395824,Mayavi Maling,(I) (2018– )
tt0268085,Shri Krishna,(1989– )
tt7937244,Bhaag Bakool Bhaag,(2017)
tt0389674,Rangoli,(1989– )
tt1463147,Iss Jungle Se Mujhe Bachao,(2009– )
tt1674348,C.A.T.S,(2001–2003)
tt1821281,Vaidehi,(2006– )
tt0390731,Jeevan Rekha,(1988– )
tt4536308,Ek Rishta Aisa Bhi,(2014–2015)
tt6673402,Alpviram,(1998)
tt7993422,Jeet Gayi Toh Piya Morey,(2017– )
tt3433410,12/24 Karol Bagh,(2009–2010)
tt3396384,Jamunia,(2010–2011)
tt7972044,Jeet,(2003–2004)
tt2459170,Kirdaar,(1993–1995)
tt6895862,Badalte rishton ki dastaan,(2013)
tt8832228,Dil Dhoondta Hai,(2017–2018)
tt2805112,Tere Mere Sapne,(2009–2011)
tt0405563,Kuntee,(2003– )
tt8648766,Zindagi Ki Crossroads,(2018– )
tt8757360,Dream Girl,(2015–2016)
tt7963680,Kituu Sabb Jaantii Hai,(2005–2006)
tt3720284,Mr Ya Mrs,(1987–1988)
tt1507145,Kaajjal - Sabbki Aankhon Mein Basi,(2006–2007)
tt4914704,Hum Pardesi Ho Gaye,(2001–2002)
tt8222154,Ek Ghar Banaunga,(2013–2014)
tt5982274,Bade Bhaiyya Ki Dulhania,(2016– )
tt4296656,Ajeeb Daastaan Hai Ye,(2014– )
tt8002066,Meethi Choori No 1,(2010)
tt0155454,Yatra,(1986– )
tt1138700,Chhoona Hai Aasmaan,(2007– )
tt6609536,Daddy Samjha Karo,(1999–2000)
tt9875412,Aye Zindagi,(II) (2017)
tt7614442,The Talwars: Behind Closed Doors,(2017)
tt8212468,Lovely Da Dhaba,(2019– )
tt5613768,Kamini Damini,(2004–2005)
tt5605322,Sun Yaar Try Maar,(2015– )
tt7414356,Kahe Naa Kahe,(2007–2008)
tt7748070,Kashi: Ab Na Rahe Tera Kagaz Kora,(2010)
tt2563224,Saas Bahu Aur Betiyaan,(2011– )
tt10139762,Zeher-E-Ishq,(2019– )
tt2556046,Ghar Jamai,(1997–1998)
tt2649730,Motu Patlu,(2012– )
tt6711576,Kuldeepak,(2017– )
tt2265014,Rishton Se Badi Pratha,(2010–2011)
tt7762818,Maryada: Lekin Kab Tak?,(2010–2012)
tt6361264,Bindass Beg Borrow Steal,(2002– )
tt5638518,Raja aur Rancho,(1996–1997)
tt3120918,Comedy Circus Ke Mahabali,(2013– )
tt2272601,Saas Bina Sasural,(2010– )
tt7873544,Ikyawann,(2017– )
tt8809536,Mrs. Kaushik Ki Paanch Bahuein,(2011–2013)
tt8387790,Uff! Yeh Nadaniyaan,(2014–2015)
tt4658130,Hum Hain Na,(2014– )
tt0395851,Chunauti,(1987– )
tt9850322,Married Woman Diaries,(2016)
tt7876978,Jai Kanhaiya Lal Ki,(2018– )
tt2795292,Fame Gurukul,(2005– )
tt3901116,Do Hanson Ka Jodaa,(2010–2011)
tt8678054,Ishq Subhan Allah,(2018– )
tt8142124,Shrimaan Shrimati Phir Se,(2018– )
tt4248630,Pukaar,(2014– )
tt2758546,Jeevan Saathi: Humsafar Zindagi Ke,(2008–2009)
tt2519102,Gubbare,(1999–2000)
tt9351516,Nisha Ji Ke Nuskhe,(2017–2018)
tt2603446,Main Lakshmi Tere Angaan Ki,(2011–2012)
tt8377474,Bakula Bua Ka Bhoot,(2017)
tt9271162,Ikigai,(2019– )
tt7236796,Viraasat,(2006–2007)
tt3972566,Abhay Charan,(1996)
tt3294496,Sapne Suhane Ladakpan Ke,(2012– )
tt0397214,Vishnu Puran,(2000– )
tt5508864,"Life, Lafde Aur Bandhiyan",(2016– )
tt9297484,Daayan,(2018– )
tt5581434,Kora Kagaz,(1998–1999)
tt8816290,Super Sisters - Chalega Pyar Ka Jaadu,(2018– )
tt1493357,Dekho Magar Pyaar Se,(2004– )
tt10044800,Coldd Lassi aur Chicken Masala,(2019– )
tt1889557,Betiyaan Apni ya Paraya Dhan,(2007–2008)
tt6676084,Kabhi Yeh Kabhi Woh,(1994–1995)
tt0155433,Katha Sagar,(1986– )
tt9679946,The Great Escape,(2016)
tt4515326,Uff Yeh Nadaniyaan,(2013– )
tt7976646,Tere Bin,(2016)
tt3891528,Love by Chance,(2014– )
tt8306818,Chhajje Chhajje Ka Pyaar,(2011)
tt6847292,Siyaasat,(2014– )
tt8694408,Screwed Up,(2018– )
tt0389650,Khandaan,(1985– )
tt10016352,Shaurya,(2017– )
tt6929192,Bh se bhade,(2013– )
tt5063008,Aa Bail Muje Maar,(1987–1988)
tt3729248,Aasman Se Aage,(2012– )
tt2816764,Ganga Kii Dheej,(2010– )
tt6352990,Kaali: Ek Punar Avatar,(2012–2013)
tt7976930,Dil Kya Chahtha Hai,(2005)
tt2556058,Saaya,(1998–1999)
tt10162384,Fuh se Fantacy,
tt6615570,Dariba Diaries,(2014–2015)
tt7763024,Humko Tumse Ho Gaya Hai Pyaar Kya Karein,(2016)
tt8302576,Ghar Aaja Pardeshi,(2013)
tt4625706,Shaktimaan Animated,(2011–2013)
tt6389552,IRT: India's Deadliest Roads,(2016– )
tt0467730,Happy Go Lucky,(2005– )
tt1442411,Dus Ka Dum,(2008– )
tt7651378,Rishton Ka Saudagar: Baazigar,(2016)
tt6352622,Kartika,(2008–2009)
tt1848141,Kismat,(2011– )
tt7654506,The Drama Company,(2017– )
tt1641665,Dance India Dance: Li'l Masters,(2010– )
tt7275304,Bhanwar,(2015)
tt8805994,Shastri Sisters,(2014–2015)
tt8437668,Karmaphal Daata Shani,(2016–2018)
tt9760958,Baavle Utaavle,(2019– )
tt3644222,Bhoot Aaya,(2013– )
tt8860136,Mata Ki Chowki,(2008–2011)
tt6842542,Dance USA Dance,(2017– )
tt8391842,Kayaamat,(2003–2004)
tt8529644,Simple Samosa,(2018– )
tt0158399,Bahadur Shah Zafar,(1986– )
tt3553406,Kahaani Hamaaray Mahaabhaarat Ki,(2008– )
tt6371992,Ek Do Teen Char,(1987–1988)
tt8586836,Gharwali Uparwali,(2000–2003)
tt5580482,Hudd Kar Di,(1998–1999)
tt7901490,"TV, Biwi aur Main",(2017)
tt4629104,Jasuben Jayantilaal Joshi Ki Joint Family,(2008–2009)
tt9039530,"Raja, Rasoi Aur Andaaz Anokha",(2017–2018)
tt0236916,Noopur,(1990– )
tt9856130,Table no. 5,(2018– )
tt9673848,Boyz,(2015)
tt7295256,Miss India,(2004–2006)
tt5760772,Mann mein vishwaas hai,(2016– )
tt8798248,Gutur Gu,(2010–2014)
tt6900278,Reporters,(2015)
tt3811460,Mujrim Haazir,(1988–1989)
tt1910194,Papad Pol - Shahabuddin Rathod Ki Rangeen Duniya,(2010– )
tt5929706,Albeli... Kahani Pyar Ki,(2015– )
tt7905470,Badii Devrani,(2013–2015)
tt2157903,Ring Ka King,(2012– )
tt7275814,Yeh Moh Moh ke Dhaage,(2017)
tt2169263,Mohalla Mohabbat Wala,(2006–2007)
tt7263748,Lipstick,(2002–2004)
tt7209352,Sinndoor Tere Naam Ka,(2005–2007)
tt3833346,Gul Gulshan Gulfam,(1987–1988)
tt5272790,On Air with AIB,(2015– )
tt5638364,Achanak 37 Saal Baad,(2002–2003)
tt7933978,Meri Saasu Maa,(2016)
tt9140074,Mere Rang Mein Rangne Waali,(2014–2015)
tt0154081,Param Veer Chakra,(1988– )
tt3784670,Mera Naam Karegi Roshan,(2010–2011)
tt8002224,Chand Ke Paar Chalo,(2008–2009)
tt6509636,Ancient Healing,(2016– )
tt8855884,Lucky,(2006–2008)
tt4194640,Itti Si Khushi,(2014– )
tt5844326,Nyay,(1999–2001)
tt2579880,Kambakht Ishq,(2002–2003)
tt0390729,Indradhanush,(1989– )
tt8819286,Tum Dena Sath Mera,(2011–2012)
tt2169549,Seeta aur Geeta,(2009– )
tt1471319,The Great Indian Comedy Show,(2004–2007)
tt0389595,Chitrahaar,(1982– )
tt1601047,Jaane Pehchaane Se Yeh Ajnabi,(2009– )
tt7993396,Nimki Mukhiya,(2017– )
tt3257678,Afsar Bitiya,(2011–2012)
tt6380636,Isi Bahane,(1988–1989)
tt8075996,Khauff Begins... Ringa Ringa Roses,(2013–2014)
tt9160094,Hamari Sister Didi,(2014–2015)
tt6081966,X Factor India,(2011– )
tt8325250,The Family,(2018– )
tt5850456,Haunted Nights,(2012– )
tt2603460,Paying Guest,(1985–1986)
tt10042222,Virgin Bhaskar,(2019– )
tt9125820,Sawaare Sabke Sapne... Preeto,(2011–2012)
tt5299740,Imtihaan,(1994–1995)
tt9910028,Sacch Ka Saamna,(2009–2012)
tt5929848,Mahisagar,(2013– )
tt2608522,Apradhi Kaun!,(1981–1982)
tt2767796,Anamika,(2012– )
tt7514418,Aathvaan Vachan,(2008– )
tt0827537,Andaz,(1995–1997)
tt5269368,Dard,(1989–1990)
tt7293204,Star Verdict,(2013–2014)
tt7938046,Yeh Meri Life Hai,(2004–2005)
tt3844954,Waqt Ki Raftar,(1999–2000)
tt1700302,Bhaskar Bharti,(2009– )
tt3240324,Hasratein,(1996–1999)
tt6631436,Jhappi Jet,(2017– )
tt8602890,Chandramukhi Tv Serial,(2007–2008)
tt5623002,Sahib Biwi Aur Boss,(2015– )
tt0390775,Subah,(1987– )
tt0401050,Phir Bhi Dil Hai Hindustani,(2002– )
tt0398515,Meher,(2003– )
tt0389688,Surabhi,(1993– )
tt4624142,Code Red,(I) (2015– )
tt2603458,Bombay Meri Hai,(1984–1985)
tt9501696,Bhai Bole Toh Sahi,(2018– )
tt9170544,Jhilmil Sitaaron Ka Aangan Hoga,(2012–2013)
tt7781310,Agnipareeksha Jeevan Ki: Gangaa,(2010)
tt7871538,Piya Basanti Re,(2014)
tt9772734,Pammi Aunty,(2017–2019)
tt2452148,Star Bestsellers: Fursat Mein,(1999–2000)
tt0401914,Boogie Woogie,(1997– )
tt5580488,Captain House,(1998–1999)
tt3405952,Mrs. Pammi Pyarelal,(2013– )
tt8819118,Yeh Ishq Haaye,(2010–2011)
tt8866814,Stags,(2018– )
tt4658008,Dil Ki Baatein Dil Hi Jaane,(2015– )
tt8448628,18+ Jobseekers,(2017– )
tt2452474,Bhanwar,(1998–1999)
tt0401924,Devi,(2002–2004)
tt8227660,The Voice Kids,(II) (2016– )
tt5170142,Ek Se Badhkar Ek,(1995– )
tt1821021,Maati Ki Banno,(2010– )
tt6144912,Sanya,(2008–2009)
tt6888294,SIT Presents Men... The Real Victims,(2015– )
tt7976524,Tumhari Disha,(2004–2006)
tt8754536,Shaadi Jasoos,(2018)
tt6777604,Dada Dadi Ki Kahaniyan,(1986–1987)
tt1882559,Galli Galli Sim Sim,(2006– )
tt2499778,Haqeeqat,(2001–2002)
tt6832518,Chacha Bhatija,(2016– )
tt5029142,Nafrat Aur Chahat,(1996–1997)
tt7551228,Gori Tera Gaon Bada Pyara,(2015–2016)
tt2593134,Maniben.com,(2009–2010)
tt7095284,Tum Bin Jaaoon Kahaan,(2003–2004)
tt0307860,Zameen Aasmaan,(1995– )
tt5242302,Golmaal Hai Bhai Sab Golmaal Hai,(2012– )
tt0390680,Air Hostess,(1986– )
tt5547088,Kasshish,(2005–2006)
tt8765774,Meri Awaz Ko Mil Gayi Roshni,(2007–2008)
tt5286172,Eena Meena Deeka,(2000–2001)
tt6917630,Kahi suni,(2015– )
tt3323640,Hello Friends,(1999–2000)
tt0307721,Badalte Rishte,(1996– )
tt7275272,Code Red,(II) (2015)
tt1454765,Ghar Ki Lakshmi Betiyann,(2006– )
tt9521964,Kesari Nandan,(2019– )
tt8002016,Piya Rangrezz,(2015–2016)
tt7598598,Kaal Bhairav Rahasya,(2017– )
tt5850172,Kshitij Ye Nahi,(1992–1993)
tt0453335,Rishte-Naate,(1980– )
tt1868674,Jiya Jale,(2007– )
tt1863531,Bhagonwali - Baante Apni Taqdeer,(2010–2012)
tt0405511,Aankhein,(2003– )
tt3784674,Shobha Somnath Ki,(2011–2012)
tt0249303,Mrignayanee,(1991– )
tt3825014,Milan,(2000–2001)
tt7998102,Belan Wali Bahu,(2018– )
tt7667168,Half Marriage,(2017– )
tt8737584,Namune,(2018– )
tt0307763,Kabhie Kabhie,(1997– )
tt8861374,Kesariya Balam Aavo Hamare Des,(2009–2011)
tt2008343,Star One Horror Nights - Haunted Hospital,(2010– )
tt2345050,Pyaar Ki Kashti Mein,(2004–2005)
tt1661476,Babul Ka Aangann Chootey Na,(2008–2009)
tt4891192,Zindagi Khatti Meethi,(2015– )
tt7416106,Koshish... Ek Aashaa,(2000–2002)
tt5850004,Ye Duniya Gazab Ki,(1992–1993)
tt8222318,Kadvee Khattee Meethi,(2006–2007)
tt2557464,Yeh Kahan Aa Gaye Hum,(1996)
tt5173122,Ekaant,(2014– )
tt3818922,Shrikant,(1987)
tt6118704,Pal Pal Dil Ke Paas,(2011–2012)
tt1744865,Mrs. & Mr. Sharma Allahabadwale,(2010– )
tt8351298,Detective Didi,(2017–2018)
tt9878290,Ghost Bana Dost,(2006–2007)
tt6049158,Raag Darbari,(1986–1987)
tt6805362,Love U Zindagi,(2011)
tt5029022,Kashmeer,(2003–2004)
tt0240277,Lifeline,(1991– )
tt8859928,Sanskaar Laxmi,(2011)
tt7509964,Shakti: Astitva Ke Ehsaas Ki,(2016– )
tt10050716,Jai Kali Kalkattawali,(2017– )
tt5285652,Badla,(1993–1994)
tt6574486,Dillagi,(1993–1994)
tt0401922,Crime Patrol,(2004– )
tt6339948,Kya Baat Hai,(1997–1998)
tt7967276,Sambhav Asambhav,(2003)
tt6352640,Pardes Mein Mila Koi Apna,(2011)
tt10010920,Bhagyalaxmi,(2015–2016)
tt8851658,Ram Milaayi Jodi,(2010–2012)
tt1323986,Hamari Betiyoon Ka Vivaah,(2008– )
tt5253116,Lajwanti,(2015–2016)
tt5583112,Pal Chin,(1998–1999)
tt6357206,Mohe Rang De,(2008–2009)
tt7027548,Say Na Something to Anupam Uncle,(2000–2002)
tt1889554,Bandhan Saat Janmon Ka,(2008–2009)
tt3308684,Firangi bahu,(2013– )
tt8861552,Ruby Duby Hub Dub,(2004–2005)
tt2089171,Just Dance,(2011– )
tt5616654,Daraar,(1994–1995)
tt9448676,ARRived,(2018– )
tt0088991,Darpan,(1985– )
tt9915822,Ichhapyaari Naagin,(2016–2017)
tt8765598,Hamari Devrani,(2008–2012)
tt8042926,Savitri,(2013)
tt0482656,Do Lafzon Ki Kahani,(2001– )
tt8189428,Dhoondh Legi Manzil Humein,(2010–2011)
tt9249118,Kitni Mast Hai Zindagi,(2004–2005)
tt2104582,Pulsar MTV Stunt Mania Underground,(2009– )
tt5969492,My Restaurant in India,(2016– )
tt9230938,Indipedia,(2017)
tt10045026,Fcu-Ok,(2019– )
tt4525628,Savdhaan India: India Fight Back,(2015– )
tt8242412,ViR: The Robot Boy,(2013– )
tt5583094,Nagin,(1998– )
tt6114466,Life Nahi Hai Ladoo,(2001)
tt2567668,Rishtey - Kashish,(2000– )
tt1889544,Ardhangini - Ek Khoobsurat Jeevansathi,(2008–2009)
tt0244366,Talaash,(1992– )
tt2473724,Humrahi,(1994–1995)
tt0928087,Amma and Family,(1995–1996)
tt0249307,Naqab,(1988– )
tt3721942,Bollywood Dreams,(2014– )
tt2556040,Kurukshetra,(1995–1996)
tt2459620,Bible Ki Kahaniyan,(1993–1995)
tt1866628,Parivaar,(2008–2009)
tt8639364,Ved Vyas Ke Pote,(1997)
tt7943624,Resham Dankh,(2006)
tt3917240,Makan Aka Home a Heaven,(2006– )
tt5269346,Akbar the Great,(1988–1989)
tt3433594,Desh Ki Beti Nandini,(2013– )
tt3002510,Aaj Ki Housewife Hai... Sab Jaanti Hai,(2012– )
tt6477716,O Gujariya: Badlein Chal Duniya,(2014)
tt3661984,Sanskar Dharohar Apno Ki,(2013– )
tt8925794,Shankar Jaikishan 3 in 1,(2017)
tt7630160,MTV Dropout Pvt Ltd,(2017– )
tt5285694,Fasana,(1996–1997)
tt3720254,Family Business,(II) (2004–2005)
tt4910408,Hotel Kingston,(2006–2007)
tt8396810,Khushfehmiyaan,(2019– )
tt9302040,Mr India Superhero,(2018– )
tt6170818,Hasna Mat,(2001)
tt2822302,Raghukul Reet Sada Chali Aayi,(2008–2010)
tt8011660,Love Dosti Dua,(2013–2014)
tt1345126,Kabhi Kabhii Pyaar Kabhi Kabhii Yaar,(2008– )
tt3825030,Hindustani,(1997–1998)
tt8273526,Bal Gopal Kare Dhamaal,(2014–2015)
tt5281446,Uppanyas,(1988–1993)
tt9264678,Love Handles,(2018)
tt3323654,Tujh Pe Dil Qurban,(1995–1996)
tt0836073,Dollar Bahu,(2001–2004)
tt8779728,Darr Ke Uss Paar,(2018)
tt5656056,Parampara,(1993–1994)
tt0491734,Kalchakra,(2004– )
tt9081546,Andha Dhoond Kanoon,(2018– )
tt5187564,Aisa Prem Kahan,(2014–2015)
tt8142494,Saath Saath Banayenge Ek Aashiyaan,(2008)
tt2452414,AnuGoonj,(1993–1994)
tt9127232,The Anupam Kher Show,(2014–2015)
tt10055920,Shortcuts,(2019)
tt1889878,Kabhi Aaye Naa Judaai,(2003–2005)
tt9543708,Ghostana,(2017)
tt8898638,Anhoniyon Ka Andhera,(2011)
tt2367101,Golden Era with Annu Kpoor,(2011– )
tt3418990,Phir Subah Hogi,(2012–2013)
tt8836416,Parwaaz,(2014–2015)
tt2519112,Jaane Kahan Mera Jigar Gaya Ji,(1997–1998)
tt1905953,Raajkumar Aaryyan,(2008–2009)
tt6603098,Inkaar,(1992–1993)
tt8263318,Baal Krishna,(2016–2017)
tt3822500,Aashirwad,(1998–1999)
tt8633432,Muskaan,(2018– )
tt6812456,Kasam Teri Pyaar Ki,(2016– )
tt7387596,Jaane kya baat hui,(2008–2009)
tt10045490,Medical,(2019– )
tt9169810,Aise Karo Naa Vidaa,(2010)
tt5578934,Maharana Pratap,(1997–1998)
tt6352336,Jo Biwi Se Kare Pyaar,(2013)
tt7414438,Reth,(2004–2006)
tt1868757,Lavanya,(2003–2004)
tt9067138,Amber Dhara,(2007–2008)
tt3904154,Unbounded Love Aka Ishq Ki Inteha,(2009–2010)
tt8439244,Jo Ishq Ki Marzi Woh Rab Ki Marzi,(2009)
tt5025816,Tanha,(1997–1999)
tt8112392,Vaibhav Chauhan,(2015)
tt8502880,Sinhasan Battisi,(2014–2015)
tt10042058,Fitrat,(2019– )
tt1487132,Aandhi,(2003– )
tt7001952,Khwaabon Ki Zamin Par - Zindagi,(2016–2017)
tt0397144,Ehsaas,(2003– )
tt9856052,Alarm,(2018– )
tt6575210,Hubahu,(2002)
tt6953908,Gangs of Hassepur,(2014)
tt5960174,Raaz Pichhle Janam Ka,(2009–2010)
tt5285754,Manzil,(1995–1996)
tt6380676,Aasmaan Se Aagay,(1994–1995)
tt10011796,Arre Ho Ja Re-Gender,(2016)
tt5572910,Akela,(2002–2003)
tt8835652,Tera Mujhse Hai Pehle Ka Naata Koi,(2010–2011)
tt6265394,What If by SnG Comedy,(2016– )
tt0250134,Ados Pados,(1984– )
tt8369700,Ghar Ek Sapnaa,(2007–2009)
tt5831438,Udaan,(1989–1991)
tt7998170,Jaat Ki Jugni: Ek Visphotak Prem Kahaani,(2017)
tt2451974,Sparsh,(1998–2000)
